,Time,Mx,My,CoPx,CoPy
0,0.0,-0.3828503333333352,0.06753583333333306,-0.0001308166666666081,-0.0007427833333332899
1,0.06,-0.9980136666666676,0.18129999999999977,-0.0003531499999999001,-0.0019501499999999487
2,0.12,-1.5980170000000018,0.39145583333333306,-0.0007654833333332333,-0.0031546166666666085
3,0.18,-2.1104878333333357,0.4761864999999998,-0.0009183166666665684,-0.004030349999999955
4,0.24,-2.2728271666666675,0.5942166666666665,-0.0011500166666665668,-0.004367733333333287
5,0.3,-2.177688666666669,0.7562541666666664,-0.0014782833333332338,-0.004326349999999954
6,0.36,-2.3602240000000014,0.9378884999999999,-0.0018217333333332387,-0.004572566666666619
7,0.42,-2.4332250000000015,1.0463396666666662,-0.00202983333333324,-0.004682399999999963
8,0.48,-2.4774370000000023,1.170709833333333,-0.0022762166666665798,-0.004824916666666611
9,0.54,-2.684459333333335,1.2072431666666659,-0.002349016666666585,-0.005248649999999947
10,0.6,-3.040221833333335,1.2076309999999997,-0.002348283333333255,-0.005921149999999939
11,0.66,-3.1155431666666678,1.1845934999999994,-0.0023015166666665926,-0.006044133333333297
12,0.72,-3.000710166666669,1.080884833333333,-0.00210278333333324,-0.0058564833333332915
13,0.78,-2.9947668333333355,0.951237833333333,-0.001852316666666568,-0.005859816666666609
14,0.84,-3.191022500000002,0.9119869999999997,-0.0017691999999999018,-0.0061652499999999555
15,0.9,-3.486739333333335,0.9714656666666663,-0.0018817166666665666,-0.0067041499999999565
16,0.96,-3.9482388333333347,1.0046294999999996,-0.001954983333333238,-0.007700916666666599
17,1.02,-4.86766266666667,1.1874161666666663,-0.0023069499999999114,-0.009449233333333298
18,1.08,-5.447812500000001,1.2617108333333336,-0.002451083333333255,-0.010572966666666609
19,1.14,-5.563473500000002,1.2079348333333328,-0.002349666666666585,-0.010835383333333278
20,1.2,-5.706163166666667,1.1137114999999997,-0.0021663499999999094,-0.01110991666666662
21,1.26,-6.131915166666668,0.9466581666666664,-0.0018433666666665682,-0.01195558333333328
22,1.32,-7.260052333333333,0.8163018333333331,-0.0015873833333332383,-0.014122099999999943
23,1.38,-8.801187000000002,0.736636333333333,-0.0014296999999999019,-0.017091799999999983
24,1.44,-9.910711666666668,0.6862734999999996,-0.0013353499999999,-0.019279249999999967
25,1.5,-10.341165000000002,0.7204918333333331,-0.0014000999999999,-0.02010244999999998
26,1.56,-10.171399333333337,0.6908999999999996,-0.001330166666666573,-0.019666049999999984
27,1.62,-9.439720166666667,0.5698148333333329,-0.0011076166666665736,-0.018352533333333303
28,1.68,-8.194605166666667,0.34421399999999974,-0.0006694333333332333,-0.015934533333333296
29,1.74,-6.650886666666668,0.034768499999999744,-6.498333333329308e-05,-0.012911366666666623
