,Time,Fz,Mx,My,CoPx,CoPy
0,0.0,672.5484310000002,27.212434299999995,-7.3384395,0.010911389999999998,0.04046166
1,0.1,673.4168000999999,26.9187282,-7.685295799999999,0.011412369999999998,0.039973260000000004
2,0.2,672.3421762999999,25.987228800000004,-7.8374612,0.011656900000000001,0.03865164
3,0.3,673.2827315999999,26.030606099999996,-7.2397597,0.01075305,0.03866231999999999
4,0.4,672.8757832,25.414810499999998,-7.4719078,0.011104329999999997,0.03777055
5,0.5,672.6792045999999,24.6314042,-8.0746146,0.01200362,0.03661679000000001
6,0.6,672.768189,23.585363800000003,-8.380879699999998,0.012457260000000001,0.035057319999999996
7,0.7,672.7725680000002,23.7611445,-8.353536300000002,0.012416620000000003,0.03531832
8,0.8,673.1599942,23.292034999999995,-8.121911099999998,0.012065359999999995,0.03460114
9,0.9,672.5591877999999,22.1835664,-7.564268300000001,0.01124706,0.032983780000000004
10,1.0,672.6401073999998,21.266753100000006,-7.0361735,0.01046052,0.03161648
11,1.1,673.3294881,20.337727799999996,-7.120471000000001,0.010574860000000002,0.030205120000000002
12,1.2,673.4368905,19.628614699999996,-7.437500999999998,0.011044210000000004,0.02914629
13,1.3,672.4124769,19.3332636,-7.5297697999999995,0.011198160000000002,0.028751299999999994
14,1.4,673.1908224,21.563541599999997,-7.361359499999999,0.010934969999999999,0.0320322
15,1.5,672.9741119,23.297245899999993,-6.743613899999999,0.01002057,0.03461851999999999
16,1.6,672.8908364,23.985426000000004,-5.7195194,0.00850003,0.03564502
17,1.7,672.6989325999999,24.987173099999996,-5.3858635,0.00800625,0.03714481
18,1.8,673.2349773999999,25.275331899999998,-5.6482181,0.00838949,0.03754329
19,1.9,672.7347338,24.762986600000005,-6.363989000000001,0.00945991,0.03680946
20,2.0,672.9094562000001,23.2203311,-6.484281200000001,0.00963611,0.03450683
21,2.1,672.6609351000001,21.720612799999994,-6.5157749,0.00968646,0.032290629999999994
22,2.2,672.649024,21.515850099999998,-6.978736399999999,0.010375129999999996,0.031986719999999996
23,2.3,673.2067776000002,21.2533992,-7.369572600000001,0.01094693,0.031570469999999996
24,2.4,673.2107978000001,19.9987337,-8.0761404,0.011996590000000003,0.029706250000000003
25,2.5,672.7610034999999,18.892459000000002,-8.5272529,0.012674890000000001,0.028082380000000004
26,2.6,672.658885,17.325488299999996,-8.723436999999999,0.012968529999999999,0.02575647
27,2.7,673.0629524999999,17.9484484,-8.330525900000001,0.012377049999999999,0.026666769999999996
28,2.8,673.1347796000002,19.575325199999998,-7.6531182,0.011369589999999999,0.029080609999999996
29,2.9,673.1377755999998,20.0110262,-6.975308699999999,0.010362419999999999,0.02972795
30,3.0,672.2467626000001,20.1426076,-6.4694942000000015,0.009623709999999999,0.02996308
31,3.1,673.2191713999999,19.9037502,-6.309944200000001,0.009372710000000001,0.029565
32,3.2,672.8714828000001,19.1842234,-6.524468099999999,0.00969649,0.02851077
33,3.3,672.9273035,19.476803500000003,-6.4484029,0.009582760000000001,0.028943389999999996
34,3.4,673.1366493,19.2831633,-5.872627199999999,0.008724210000000001,0.028646720000000004
35,3.5,672.3264211000001,19.4400758,-5.5012341000000005,0.008182579999999998,0.028914799999999997
36,3.6,673.2918998000001,18.2066748,-5.1076554,0.007586049999999999,0.027040909999999994
37,3.7,672.9749936000001,17.659408199999998,-5.091522299999999,0.0075657,0.026240649999999994
38,3.8,672.4555523,17.506318,-5.099587199999999,0.007583459999999999,0.0260334
39,3.9,673.2756852,18.3206372,-5.307382700000001,0.00788289,0.027211130000000007
40,4.0,672.2365744,19.0660874,-5.823740399999999,0.00866342,0.02836226999999999
41,4.1,673.4975445000001,20.1437231,-6.3204583,0.00938456,0.029909079999999998
42,4.2,672.3557393,19.872085,-6.855939400000002,0.010196879999999998,0.0295559
43,4.3,673.1978929,19.7799606,-7.252285599999999,0.01077294,0.029382079999999998
44,4.4,672.9848003999999,19.546422399999997,-7.404536100000001,0.011002560000000002,0.02904423
45,4.5,672.4502073,18.6759984,-7.862744,0.011692980000000002,0.027772609999999993
46,4.6,673.2767567999998,18.5367534,-8.139371599999999,0.01208923,0.02753206
47,4.7,673.0319148000001,19.1740096,-7.993746299999998,0.011877209999999997,0.028488939999999997
48,4.8,672.9478442,19.2830355,-7.876516500000001,0.011704490000000001,0.028654519999999996
49,4.9,673.4704682999999,19.547084499999997,-7.497080300000001,0.011132079999999999,0.029024530000000003
50,5.0,672.9212113,18.726110700000003,-7.319190699999998,0.01087672,0.027827920000000006
51,5.1,672.8476662999998,18.9139021,-7.5034690999999984,0.011151739999999999,0.02811
52,5.2,672.7884823,20.524911799999998,-7.6970423,0.011440510000000001,0.030507869999999992
53,5.3,672.7660601,23.086587999999995,-7.621952899999999,0.01132936,0.03431473
54,5.4,673.5192858,25.883715500000005,-7.3238024,0.0108741,0.038429819999999996
55,5.5,673.4750865000001,24.813723300000003,-7.408255500000001,0.010999970000000001,0.03684396
56,5.6,671.8941792999999,22.7082804,-7.537047200000001,0.011217699999999999,0.03379732
57,5.7,673.5117284,22.753890000000002,-7.226155500000001,0.010729039999999997,0.03378398
58,5.8,672.7500457000001,21.8225548,-7.2776148,0.010817680000000001,0.032437839999999996
59,5.9,672.9129293999999,21.221389000000002,-7.7881013999999995,0.01157375,0.031536520000000005
60,6.0,673.0837535999999,21.618753800000004,-8.387875700000002,0.012461730000000002,0.03211882
61,6.1,672.5973721,22.750641299999998,-8.757190000000001,0.01302004,0.033825469999999996
62,6.2,673.0005064000001,24.5963198,-8.4490251,0.012554710000000002,0.036546579999999995
