,Time,Fz,Mx,My,CoPx,CoPy
0,0.0,672.9598585,41.32915,-5.3976384,0.00802089,0.06141385
1,0.1,673.037179,42.0320091,-5.385923300000001,0.0080024,0.06245131000000002
2,0.2,672.4691751,42.761877999999996,-5.310822299999999,0.007897399999999999,0.06358926000000001
3,0.3,673.8018388000002,43.4758256,-5.444695499999999,0.00808048,0.06452299
4,0.4,672.5487373999999,44.2413424,-5.648170199999999,0.00839815,0.06578165999999999
5,0.5,673.5336626,45.00880589999999,-5.702701999999999,0.00846685,0.06682479999999998
6,0.6,672.4611518,45.0482272,-5.6394511,0.008386339999999999,0.06698999000000001
7,0.7,673.4553684999998,44.7475087,-5.363951599999999,0.007964869999999999,0.06644475999999999
8,0.8,672.810672,43.8243487,-5.4660351999999985,0.00812414,0.06513626999999998
9,0.9,673.1582258,42.9858113,-5.670396900000002,0.008423700000000001,0.06385703000000001
10,1.0,673.2668716000001,42.031823700000004,-6.0562556999999995,0.008995540000000002,0.06242912
11,1.1,672.4554204000001,41.2265932,-6.3309031000000004,0.00941457,0.06130743000000001
12,1.2,673.3072231000001,41.77128030000001,-6.641425300000001,0.00986395,0.06203910000000001
13,1.3,672.8485542,42.175929800000006,-7.3804832,0.01096904,0.06268257
14,1.4,672.9118665999999,42.444901,-7.788087099999999,0.011573650000000001,0.06307643000000002
15,1.5,673.0153763000001,42.6143111,-7.722942000000001,0.01147521,0.06331845
16,1.6,673.0471114999999,42.79367479999999,-7.160151799999999,0.01063828,0.06358194999999998
17,1.7,673.0415235000002,42.28050950000001,-6.5717421,0.0097643,0.0628201
18,1.8,673.0613996,41.5048225,-6.218409499999999,0.00923898,0.06166584
19,1.9,672.6002274,40.98289109999999,-6.3118721,0.00938426,0.06093178
20,2.0,673.1464479000001,40.8989158,-6.197828499999999,0.00920724,0.060757849999999995
21,2.1,672.5560671999999,40.445585900000005,-6.152992999999999,0.00914859,0.06013717
22,2.2,672.8834064000001,40.1163312,-6.126061600000002,0.0091042,0.05961865
23,2.3,673.1626405,40.128752600000006,-6.035432899999998,0.00896577,0.05961229000000002
24,2.4,672.3374893999999,40.213934099999996,-5.7585061,0.008564619999999998,0.05981207
25,2.5,672.9000312000001,40.5318053,-5.5156246,0.00819681,0.060234359999999994
26,2.6,672.7606212999999,40.876258699999994,-5.431658,0.008073589999999999,0.06075903999999999
27,2.7,673.325477,40.967457800000005,-5.441508699999998,0.00808144,0.06084354
28,2.8,672.4273996999999,40.39905589999999,-5.504617999999999,0.00818609,0.06007940000000001
29,2.9,673.4978056,39.852778699999995,-5.5033451000000015,0.00817137,0.05917278000000001
30,3.0,672.6151952999999,38.99109860000001,-5.514717300000001,0.00819893,0.05796944999999999
31,3.1,673.2072027000002,38.719875300000005,-5.442664300000001,0.00808465,0.05751557
32,3.2,673.0811536000001,39.0058456,-5.1879737,0.00770776,0.05795151999999999
33,3.3,672.7387216,39.6344077,-5.0231819,0.00746677,0.05891503000000001
34,3.4,673.2980345000001,40.1790128,-4.8637585,0.0072237099999999995,0.05967512000000001
35,3.5,672.8681881,40.97062430000001,-4.8712594000000005,0.0072394799999999995,0.060889330000000005
36,3.6,673.0904085000001,41.85905399999999,-5.099226600000001,0.00757583,0.06218921
37,3.7,672.3884115000001,41.998163500000004,-5.3953467,0.0080243,0.062460900000000014
38,3.8,673.2594009999999,41.3154428,-5.884828500000001,0.008740659999999999,0.061366449999999996
39,3.9,672.933234,40.206572800000004,-6.407757299999999,0.00952211,0.0597483
40,4.0,673.0193481000001,39.2087169,-6.714404000000001,0.00997656,0.058257930000000006
41,4.1,673.0710937,38.4823789,-6.571567100000002,0.00976346,0.0571739
42,4.2,672.4245906000001,37.1995234,-6.5555255,0.00974907,0.05532191000000001
43,4.3,673.3389982000001,36.094962699999996,-6.7885254,0.010081920000000001,0.05360585
44,4.4,672.662084,35.763478400000004,-7.0381189,0.01046305,0.053167019999999995
45,4.5,672.9552448000001,36.0791688,-7.442083999999999,0.011058820000000002,0.053613089999999995
46,4.6,672.7746411,36.361671300000005,-7.761028400000002,0.011535899999999998,0.054047450000000004
47,4.7,673.0279875,37.0045582,-7.8103947,0.011604920000000001,0.054982050000000005
48,4.8,672.7682536,37.49161050000001,-7.693113499999998,0.01143499,0.05572741999999999
49,4.9,673.0929024000001,38.4434006,-7.454170400000001,0.011074560000000002,0.05711439
50,5.0,672.8710247,39.11409754,-7.1759051,0.010664609999999998,0.05813015999999999
51,5.1,672.6270747999998,39.889696300000004,-6.780717499999998,0.010080780000000001,0.0593046
52,5.2,672.7970199,39.9427214,-6.375366799999999,0.00947601,0.05936833
53,5.3,672.9109504000002,39.54603039999999,-6.2981847,0.0093597,0.05876858999999999
54,5.4,672.8617049999999,39.0051913,-6.134568000000002,0.00911723,0.057969160000000006
55,5.5,673.4652104,38.61828927,-5.998795700000001,0.008907300000000002,0.05734261
56,5.6,672.0246056999999,38.04335666,-6.0288286000000015,0.00897101,0.05661003999999999
57,5.7,673.1673456000001,37.7971881,-6.2001123,0.009210210000000002,0.056148329999999996
58,5.8,672.3438105999999,37.4718935,-6.299904100000001,0.00937007,0.05573312
59,5.9,673.2244667000002,37.41003499999999,-6.401001999999998,0.009507949999999998,0.055568589999999994
60,6.0,673.1688938000001,37.312401900000005,-6.587844800000003,0.00978633,0.05542787
61,6.1,672.6461105999999,37.316806299999996,-6.757017500000001,0.01004541,0.05547752
62,6.2,673.2109397999999,38.1752619,-6.8207867,0.010131759999999998,0.05670621999999999
