,Time,Fz,Mx,My,CoPx,CoPy
0,0.0,672.5353146,38.45407163,-6.3625214,0.009460620000000001,0.057177599999999995
1,0.1,673.1220665999999,37.8215508,-6.485048500000001,0.00963425,0.05618826
2,0.2,672.6646837000001,36.9401135,-6.352284400000001,0.00944346,0.05491613
3,0.3,673.2507543999999,36.8359357,-6.1598058,0.00914928,0.05471353
4,0.4,672.3580056000001,36.92215759999999,-6.037655599999999,0.008979770000000002,0.05491439000000001
5,0.5,672.3778522000002,37.027044599999996,-6.160689000000002,0.009162390000000003,0.055068729999999996
6,0.6,674.8374284,37.1393953,-6.383756599999998,0.009459670000000002,0.055034620000000006
7,0.7,671.8544377,36.9998784,-6.088990699999999,0.00906292,0.05507122999999999
8,0.8,673.4946081999999,37.3168026,-5.9711568999999995,0.008866000000000002,0.05540786999999999
9,0.9,672.7983752999999,37.6569637,-5.9781455999999995,0.00888553,0.055970750000000014
10,1.0,673.1262654,38.08183082,-6.1454612,0.00912975,0.056574400000000004
11,1.1,673.0064495,38.496766689999994,-6.4259493,0.00954821,0.05720125
12,1.2,673.0396998,38.66959628000001,-6.605352799999999,0.00981418,0.05745499
13,1.3,673.1966265,38.974192949999996,-6.664136000000001,0.00989929,0.05789427
14,1.4,672.5321053000001,39.624031299999984,-6.782403399999998,0.010084889999999997,0.05891766999999999
15,1.5,673.1459778,40.5219132,-7.194067199999999,0.01068711,0.06019774000000002
16,1.6,672.8803149999999,40.655699,-7.5172778000000005,0.011171839999999999,0.060420379999999996
17,1.7,672.9177574000001,40.0050209,-7.640818999999999,0.011354790000000002,0.05945009999999999
18,1.8,672.7706141,39.20067408,-7.399341999999999,0.010998220000000003,0.05826729999999999
19,1.9,672.6122567000001,38.3570431,-6.9053902,0.010266589999999999,0.05702699000000001
20,2.0,672.9819342999998,37.4623083,-6.5045272,0.00966514,0.055666049999999995
21,2.1,672.8033346999999,37.1273328,-6.275647200000001,0.00932758,0.055183069999999994
22,2.2,673.2199357999999,37.2998642,-6.3037275,0.009363570000000002,0.05540510999999999
23,2.3,672.4529986,37.7862901,-6.3557459,0.00945152,0.056191889999999994
24,2.4,672.8676986,37.9654383,-6.33908,0.00942108,0.05642329
25,2.5,672.4523123,37.83756700000001,-6.355974800000001,0.009452100000000001,0.05626781
26,2.6,672.7621757000001,37.921672400000006,-6.2532950000000005,0.009295139999999999,0.056367169999999994
27,2.7,673.8969480000001,37.89016845,-6.173052899999999,0.00916027,0.05622546999999999
28,2.8,672.3341202999999,37.650569399999995,-6.1968803,0.009217,0.05599973000000001
29,2.9,673.5654807000001,38.27779063,-6.274751900000001,0.009315819999999999,0.056828720000000006
30,3.0,672.6855203,38.54581911,-6.3765801999999985,0.00947924,0.05730126
31,3.1,673.2817102999999,39.0069507,-6.476967000000001,0.009620080000000001,0.05793558
32,3.2,672.4957493,38.8515087,-6.6304613,0.00985952,0.05777209
33,3.3,673.3023344000001,38.902795700000006,-6.682345700000002,0.00992473,0.05777913
34,3.4,672.6402677999998,38.8907759,-6.6899982,0.009945959999999998,0.057818049999999996
35,3.5,673.4051927999999,39.31971383,-7.094465500000001,0.010535159999999997,0.058389359999999994
36,3.6,672.8736361,40.1759971,-7.447004799999999,0.011067470000000001,0.05970808999999999
37,3.7,672.8168026,40.057342299999995,-7.520656100000001,0.01117787,0.05953674000000001
38,3.8,672.9181628,39.56326394,-7.4582625,0.01108347,0.058793479999999995
39,3.9,672.9455571,39.16883369999999,-7.468018999999999,0.011097530000000001,0.0582052
40,4.0,672.9896253999999,38.70749190000001,-7.4814086,0.011116649999999999,0.057515710000000005
41,4.1,673.0304333999999,38.27944049999999,-7.677728299999999,0.01140776,0.056876039999999996
42,4.2,672.8765363000001,38.211748,-7.820490399999999,0.01162248,0.05678853999999999
43,4.3,672.8564025000001,38.1681151,-7.982976800000001,0.011864389999999997,0.05672555
44,4.4,672.856434,38.694224,-8.151119,0.012114190000000002,0.057507420000000004
45,4.5,673.1669757000002,39.11377770000001,-8.024204899999999,0.01192004,0.05810409000000001
46,4.6,672.2794473,39.2829173,-7.811934,0.011620089999999998,0.05843245
47,4.7,673.2668915,39.63527525000001,-7.5190341,0.0111681,0.05886995999999999
48,4.8,672.5781298,39.576638990000006,-7.236693499999999,0.01075974,0.0588432
49,4.9,672.9653683999999,39.2482784,-6.728889099999998,0.00999881,0.05832141000000001
50,5.0,672.8486839000001,38.884351159999994,-6.346541500000002,0.00943229,0.057790589999999996
51,5.1,672.4708763,38.54761106,-6.030962999999999,0.00896838,0.05732229999999999
52,5.2,673.2831584,38.73791539999999,-5.957407699999999,0.008848370000000001,0.05753580999999999
