,Time,Mx,My,CoPx,CoPy
0,0.0,0.24790066666666674,0.04227983333333325,-6.338333333331661e-05,0.0003670166666666129
1,0.06,0.690874666666667,0.035811166666666394,-6.221666666665152e-05,0.0009600666666666133
2,0.12,1.1248361666666673,0.04589283333333314,-7.386666666665324e-05,0.0016317166666666029
3,0.18,1.489118666666667,0.12864516666666656,-0.00018933333333327672,0.0022334999999999356
4,0.24,2.0249866666666674,0.10676266666666652,-0.0001583833333332817,0.0030167333333332865
5,0.3,2.3851841666666673,0.02564733333333318,-5.028333333331828e-05,0.0034528499999999353
6,0.36,2.8760350000000003,-0.08586283333333346,0.00011244999999996838,0.004158616666666605
7,0.42,3.2578458333333336,-0.2361608333333335,0.00035668333333329,0.004890499999999949
8,0.48,3.8643586666666665,-0.24601716666666676,0.000356866666666615,0.005678966666666603
9,0.54,4.199187833333334,-0.2668543333333334,0.000385083333333285,0.006153149999999949
10,0.6,4.224733666666667,-0.24931183333333348,0.0003711833333332833,0.006288099999999952
11,0.66,3.9920945,-0.0920556666666668,0.00013766666666663825,0.005943133333333277
12,0.72,3.8778528333333333,0.09297033333333314,-0.0001494666666666134,0.00567466666666661
13,0.78,3.179700166666667,0.0455926666666665,-7.23999999999732e-05,0.004691683333333271
14,0.84,2.7984148333333345,-0.06289366666666675,9.026666666666016e-05,0.004139116666666598
15,0.9,2.203628166666667,-0.19260983333333345,0.0002815999999999417,0.0032420333333332734
16,0.96,1.7766863333333334,-0.33051783333333346,0.0004796666666666283,0.0025568166666666042
17,1.02,1.1325668333333343,-0.6278523333333335,0.0009225999999999649,0.0016104999999999403
18,1.08,0.31252200000000024,-0.8570876666666668,0.001282016666666625,0.0005185999999999317
19,1.14,0.3542986666666669,-0.9044935000000003,0.001342133333333302,0.0005130166666665867
20,1.2,0.7487135000000006,-1.0688853333333335,0.0015755499999999603,0.0010296999999999316
21,1.26,1.0724601666666667,-1.5016965000000004,0.0022273166666666355,0.0015652499999999315
22,1.32,1.2301075000000017,-1.9547886666666665,0.002903099999999968,0.001813533333333288
23,1.38,1.3726248333333342,-2.2373426666666663,0.0033225666666666263,0.00202308333333327
24,1.44,1.6022675000000002,-2.4039145000000004,0.003567533333333303,0.0023502666666666196
25,1.5,1.6401933333333336,-2.3356394999999996,0.0034678499999999763,0.0024159499999999367
26,1.56,1.8180711666666671,-2.1314843333333333,0.0031573666666666255,0.0026398999999999386
27,1.62,1.9285346666666667,-1.7096795,0.00253503333333329,0.002829783333333265
28,1.68,1.4916619999999996,-1.4068311666666666,0.002089249999999967,0.00220594999999995
29,1.74,1.3083528333333339,-0.9910603333333335,0.001465149999999958,0.0018942499999999418
30,1.8,0.7924601666666665,-0.7972056666666669,0.0011814999999999617,0.0011563833333332635
31,1.86,0.2872335000000001,-0.7904336666666669,0.0011620499999999766,0.00034369999999993994
32,1.92,0.02891933333333417,-0.8908756666666667,0.0013290333333333133,7.533333333329954e-05
33,1.98,-0.050566333333333414,-0.7910199999999998,0.0011774166666666168,-6.303333333332233e-05
34,2.04,-0.04100933333333312,-0.7606168333333335,0.0011191333333333002,-0.00013493333333333525
35,2.1,-0.36987983333333346,-0.7145201666666667,0.0010628166666666317,-0.0005422333333332883
36,2.16,-0.6830275000000005,-0.7196678333333334,0.0010703333333333032,-0.0010104833333332984
37,2.22,-0.8437929999999997,-0.7057939999999999,0.0010453166666666317,-0.0012772999999999535
38,2.28,-0.8074448333333339,-0.6175843333333334,0.0009104166666666364,-0.0012492999999999617
39,2.34,-0.772083666666666,-0.5832145,0.0008603833333332834,-0.001188833333333302
40,2.4,-0.6285561666666667,-0.3926485000000001,0.0005780499999999501,-0.0009699333333332931
