,Time,Mx,My,CoPx,CoPy
0,0.0,-0.10283600000000138,0.03634833333333334,-6.714999999998843e-05,-0.0002064166666666402
1,0.06,-0.3888778333333347,0.1661496666666667,-0.0002952666666666367,-0.0007244666666666517
2,0.12,-0.4788933333333342,0.336506,-0.0005934166666666399,-0.00089878333333332
3,0.18,-0.39294483333333435,0.570432,-0.0009871333333333183,-0.0006506333333333099
4,0.24,0.1227963333333325,0.7557828333333333,-0.0013245666666666404,0.00010731666666662608
5,0.3,0.577959999999999,0.8884333333333335,-0.00154708333333331,0.0009679499999999068
6,0.36,1.1930853333333322,0.9634186666666669,-0.00167351666666665,0.0020743666666665867
7,0.42,1.5394179999999993,0.9890768333333335,-0.0017218833333333032,0.0026357833333332703
8,0.48,1.7520041666666655,1.1406033333333336,-0.0019871499999999953,0.002977766666666591
9,0.54,1.7260049999999985,1.332934,-0.002316416666666652,0.0029879666666665834
10,0.6,1.8970643333333324,1.4273653333333336,-0.002483099999999988,0.0032513166666665863
11,0.66,2.166122499999999,1.513904333333333,-0.002634849999999988,0.0036973666666665927
12,0.72,2.345461999999999,1.4963659999999999,-0.002598066666666656,0.004092649999999936
13,0.78,2.4555329999999986,1.4214498333333336,-0.0024689333333333193,0.0042696666666666005
14,0.84,2.7235588333333323,1.3351378333333335,-0.0023270166666666567,0.004634149999999937
15,0.9,3.035064499999999,1.2700475000000002,-0.0022108666666666586,0.0052142666666665964
16,0.96,3.4788136666666656,1.2929203333333334,-0.00224869999999999,0.006009549999999936
17,1.02,3.927852999999999,1.2896563333333333,-0.002242349999999987,0.006798749999999926
18,1.08,4.117832833333334,1.3776895,-0.0023968999999999852,0.007105599999999921
19,1.14,3.9118574999999987,1.3991383333333338,-0.002433299999999993,0.006754216666666607
20,1.2,3.864856666666666,1.3452651666666666,-0.0023412499999999844,0.006654466666666582
21,1.26,3.6340333333333326,1.2496276666666666,-0.00217459999999998,0.006262249999999932
22,1.32,3.3344778333333323,1.1058933333333334,-0.0019182166666666584,0.005824516666666612
23,1.38,3.145976499999999,0.8490461666666669,-0.0014815666666666452,0.005397116666666596
24,1.44,2.8549724999999992,0.6854086666666664,-0.0011978333333332897,0.004889349999999934
25,1.5,2.655953166666665,0.7013105000000002,-0.0012202499999999718,0.004594166666666591
26,1.56,2.625489999999999,0.7595984999999998,-0.0013239499999999815,0.004517383333333268
27,1.62,2.438447833333332,0.7729921666666666,-0.0013484999999999797,0.004179849999999942
28,1.68,2.2620068333333325,0.8456914999999999,-0.0014722499999999634,0.0038985999999999418
29,1.74,2.167373166666665,0.8936913333333333,-0.0015566833333333185,0.0037218166666665876
30,1.8,2.1125953333333323,0.9252301666666669,-0.0016131166666666318,0.0036093166666665995
31,1.86,2.0414799999999986,0.9897213333333335,-0.0017187833333333201,0.003550949999999928
32,1.92,2.021983833333332,1.0262965,-0.0017863999999999784,0.003473816666666592
33,1.98,2.0988069999999994,1.0734834999999998,-0.0018717166666666382,0.003568866666666598
34,2.04,1.8060986666666656,1.1635130000000002,-0.0020237833333333114,0.0031084333333332454
35,2.1,1.6223943333333328,1.2465186666666668,-0.0021684666666666598,0.0027818666666665965
36,2.16,1.2939864999999988,1.3486915000000002,-0.0023451666666666556,0.0022201999999999305
37,2.22,0.9451184999999989,1.4421804999999999,-0.0025086499999999934,0.0015984833333332349
38,2.28,0.6820373333333323,1.463459166666667,-0.0025454499999999973,0.001147233333333253
39,2.34,0.5498358333333327,1.4642591666666667,-0.0025470333333333242,0.0009140166666666119
40,2.4,0.5296311666666653,1.462114333333333,-0.0025453166666666565,0.0008560499999999151
41,2.46,0.5048766666666655,1.5974646666666665,-0.002772533333333327,0.0009084166666665868
42,2.52,0.8209833333333321,1.7059044999999997,-0.0029701833333333335,0.0013329499999999428
43,2.58,1.280461666666666,1.7408184999999998,-0.0030286,0.002157333333333275
44,2.64,1.7132791666666658,1.7661459999999998,-0.0030698333333333333,0.00294886666666661
45,2.7,1.8582901666666658,1.801066833333333,-0.0031297166666666666,0.003213333333333267
46,2.76,1.812393999999999,1.7894058333333334,-0.0031124,0.003091649999999931
47,2.82,1.6027118333333321,1.829354,-0.0031806166666666674,0.0027411499999999206
48,2.88,1.275454166666666,1.9339655,-0.0033622833333333334,0.00217208333333325
49,2.94,1.084081499999999,2.0281546666666666,-0.0035265500000000003,0.0018261499999999333
50,3.0,0.8277869999999993,2.155495,-0.003745333333333334,0.00142018333333326
51,3.06,0.7093428333333328,2.3216533333333325,-0.004032549999999992,0.0012366499999999201
52,3.12,0.8541228333333328,2.520423666666667,-0.004382999999999995,0.0013778333333332618
53,3.18,0.8929116666666651,2.6653501666666677,-0.004631616666666654,0.001508749999999927
54,3.24,1.2229646666666656,2.7151438333333333,-0.004717783333333333,0.002089466666666593
55,3.3,1.7736448333333323,2.739399166666667,-0.00476015,0.0030370166666665818
56,3.36,2.0087899999999994,2.617960833333334,-0.004549499999999987,0.0034422999999999286
57,3.42,2.0648428333333317,2.5696458333333334,-0.0044658666666666635,0.003535049999999933
58,3.48,2.058999666666666,2.588413666666666,-0.004497366666666665,0.0035498166666665895
59,3.54,2.3384128333333325,2.662228833333334,-0.004627533333333334,0.003983166666666604
60,3.6,2.2546734999999996,2.8485165000000006,-0.004946016666666667,0.003980599999999935
61,3.66,2.436417166666666,2.815561166666666,-0.0048925999999999996,0.004177933333333255
62,3.72,2.6331233333333324,2.6873730000000005,-0.00467163333333333,0.004481416666666608
63,3.78,2.766267666666665,2.502487000000001,-0.0043479666666666585,0.004781299999999933
64,3.84,3.060720833333332,2.3678464999999997,-0.004112966666666661,0.005321333333333263
65,3.9,3.2768373333333325,2.273770666666667,-0.003951483333333322,0.005655349999999923
66,3.96,3.186278333333332,2.2924059999999997,-0.003982749999999998,0.005521716666666592
67,4.02,3.3735934999999992,2.2709175000000004,-0.0039459833333333185,0.005835483333333269
68,4.08,3.5578766666666657,2.2722160000000007,-0.003949666666666665,0.006125916666666592
69,4.14,3.6762413333333317,2.239490166666667,-0.0038908833333333314,0.0063719666666666045
70,4.2,3.8273561666666653,2.2607166666666667,-0.003926199999999999,0.006664666666666598
71,4.26,3.767116499999999,2.2968306666666667,-0.003994633333333312,0.006444916666666604
72,4.32,3.6336319999999995,2.2826451666666667,-0.003967683333333325,0.006259316666666593
73,4.38,3.6918991666666656,2.2897121666666664,-0.003977733333333334,0.006404699999999941
74,4.44,3.736139499999999,2.3087448333333342,-0.00401325,0.006431149999999945
75,4.5,3.756726166666666,2.3104383333333343,-0.004016499999999995,0.00646093333333326
76,4.56,3.8140506666666645,2.2970734999999993,-0.003992066666666666,0.00658734999999994
77,4.62,3.848259833333332,2.274178499999999,-0.0039528499999999895,0.006635899999999928
78,4.68,3.840362,2.3186736666666667,-0.00403175,0.00658499999999993
79,4.74,3.6669136666666655,2.359103499999999,-0.004095749999999997,0.006414466666666595
80,4.8,3.7013214999999984,2.369854999999999,-0.004119099999999995,0.006374516666666596
81,4.86,3.676946666666665,2.3719269999999995,-0.004124033333333327,0.006305316666666599
82,4.92,3.601272999999999,2.3293926666666662,-0.004047433333333327,0.006231866666666602
83,4.98,3.723699833333333,2.2994244999999998,-0.003995833333333325,0.006436949999999926
84,5.04,3.914951166666666,2.246868666666667,-0.003906816666666665,0.006724016666666586
85,5.1,3.9581963333333325,2.1071251666666666,-0.0036613833333333334,0.0068555499999999265
86,5.16,4.142469333333333,1.9995501666666669,-0.00347515,0.007164149999999946
87,5.22,3.9673469999999984,1.9428426666666665,-0.003377383333333333,0.006849416666666589
88,5.28,3.789084666666665,1.9693559999999997,-0.003420683333333334,0.006586433333333272
89,5.34,3.641033333333332,2.0456771666666667,-0.0035519333333333338,0.006352316666666603
90,5.4,3.6058866666666662,2.1543711666666665,-0.0037489166666666665,0.0061409166666666105
91,5.46,3.5247769999999985,2.2454419999999993,-0.0039028333333333224,0.0060747666666665845
92,5.52,3.528491833333333,2.4017825,-0.004172466666666662,0.006118716666666593
93,5.58,3.486427333333332,2.546373166666667,-0.00442501666666666,0.006011966666666605
94,5.64,3.364433499999999,2.5723803333333337,-0.004471216666666663,0.005775249999999927
95,5.7,3.3021054999999984,2.551542,-0.004434199999999996,0.0056894666666665915
96,5.76,3.3608573333333327,2.5123130000000002,-0.004366749999999989,0.005772549999999928
97,5.82,3.5671118333333323,2.4185281666666674,-0.0042051666666666635,0.006107366666666598
98,5.88,3.892036333333332,2.3337678333333334,-0.004053916666666658,0.006760033333333273
99,5.94,4.320877166666666,2.238573166666667,-0.0038898166666666662,0.007482416666666595
100,6.0,4.5794888333333335,2.345050666666667,-0.004077633333333322,0.007864916666666597
101,6.06,4.7720286666666665,2.3944058333333342,-0.004161283333333332,0.008243549999999924
102,6.12,4.8199954999999965,2.4597053333333334,-0.004271799999999983,0.00839513333333327
103,6.18,4.625619666666666,2.4691394999999994,-0.004290416666666661,0.008002533333333266
104,6.24,4.469297,2.4816116666666663,-0.004312283333333323,0.007728933333333277
105,6.3,4.005548499999999,2.6082961666666664,-0.004529533333333331,0.006991816666666599
106,6.36,3.6016169999999987,2.6489891666666665,-0.0046015499999999925,0.006254099999999933
107,6.42,3.2343304999999987,2.5695815,-0.004470999999999993,0.005434599999999924
108,6.48,2.511659499999999,2.611084166666667,-0.004533283333333331,0.004421666666666614
109,6.54,2.0554138333333323,2.6560111666666666,-0.00461463333333333,0.0035439166666665885
110,6.6,1.7887368333333322,2.806307666666667,-0.0048812,0.002923049999999912
111,6.66,1.266163499999999,2.9267535,-0.005083083333333334,0.002225183333333267
112,6.72,1.0348021666666656,2.9785943333333327,-0.005173683333333334,0.0018076333333332585
113,6.78,0.7261758333333321,2.999885166666666,-0.0052123,0.0012177999999999183
114,6.84,0.5338808333333324,2.937659000000001,-0.005104016666666665,0.0008921666666665767
115,6.9,0.1920021666666654,2.811654000000001,-0.004885216666666668,0.0003012166666665832
116,6.96,-0.21092466666666762,2.691768833333333,-0.004675666666666663,-0.0003638999999999857
