,Unnamed: 0.1,Unnamed: 0,Time,Mx,My,CoPx,CoPy
0,0,0,0.0,0.0,0.0,0.0,0.0
1,1,1,0.06,0.020324333333333194,-0.02911666666666661,6.29e-05,7.291666666664195e-05
2,2,2,0.12,0.032556500000000196,-0.0730653333333332,0.0001414833333332,0.0001040333333332
3,3,3,0.18,0.003422499999999898,-0.1334228333333333,0.0002593833333333,9.678333333323653e-05
4,4,4,0.24,0.1158436666666666,-0.13075083333333332,0.0002370833333333,0.0002375999999998
5,5,5,0.3,0.0405416666666657,-0.1847983333333334,0.0003325333333332,0.0001179333333332
6,6,6,0.36,0.2108479999999997,-0.3580565,0.0006211666666666,0.0003860333333332
7,7,7,0.42,0.2847788333333333,-0.5518878333333335,0.0009654666666666,0.0005485999999999
8,8,8,0.48,0.4248351666666668,-0.5259316666666667,0.0008864833333333,0.0006897333333332
9,9,9,0.54,0.5056301666666669,-0.35812216666666663,0.0006455833333333,0.0009612833333332
10,10,10,0.6,0.6339515000000001,-0.3983758333333332,0.00071535,0.0011831999999999
11,11,11,0.66,0.3549826666666669,-0.503896166666667,0.0008766333333333,0.0006499166666665
12,12,12,0.72,0.006490666666667699,-0.2804024999999999,0.00048665,3.1466666666646814e-05
13,13,13,0.78,-0.13179483333333342,-0.2055935000000001,0.0003647999999998,-0.0001870166666665
14,14,14,0.84,-0.087340999999999,-0.1268143333333333,0.0002360333333333,-9.356666666665312e-05
15,15,15,0.9,-0.0435800000000001,-0.10709516666666652,0.0001939333333332,-4.318333333333246e-05
16,16,16,0.96,-0.0676731666666667,-0.02430516666666671,6.82333333333e-05,-3.738333333333197e-05
17,17,17,1.02,-0.120186666666667,-0.08994450000000001,0.0001622166666665,-0.0001809166666665
18,18,18,1.08,-0.289797833333333,-0.04694899999999991,9.64e-05,-0.0004485166666665
19,19,19,1.14,-0.5352661666666669,-0.021928999999999907,3.1149999999999985e-05,-0.0009336833333332
20,20,20,1.2,-0.9033074999999997,0.08780183333333329,-0.0001138999999999,-0.0014394499999999
21,21,21,1.26,-1.0723991666666663,0.2376403333333333,-0.0003652999999998,-0.0017138666666665
22,22,22,1.32,-1.1096874999999997,0.2547428333333332,-0.0004335499999998,-0.0018916666666665
23,23,23,1.38,-1.184518666666666,0.3534188333333333,-0.0005885999999998,-0.0019794666666665
24,24,24,1.44,-0.9527193333333327,0.4227263333333335,-0.0007084333333332,-0.0015865999999998
25,25,25,1.5,-0.9351709999999996,0.4866468333333332,-0.0008099666666665,-0.0015336166666665
26,26,26,1.56,-0.8972208333333334,0.5551493333333333,-0.0009341333333332,-0.0014892666666665
27,27,27,1.62,-0.761879,0.5897756666666667,-0.0009888499999998,-0.0012443333333332
28,28,28,1.68,-0.5738311666666663,0.6219111666666668,-0.0010553999999998,-0.0009582999999998
29,29,29,1.74,-0.5062376666666661,0.7288223333333335,-0.0012301833333332,-0.0008176166666665
30,30,30,1.8,-0.2685573333333333,0.8215765000000002,-0.0014121499999998,-0.0004850666666665
31,31,31,1.86,-0.4218644999999998,1.0142951666666669,-0.0017052499999998,-0.0006308499999999
32,32,32,1.92,-0.31531799999999943,0.9890615,-0.0016592666666665,-0.0004394499999999
33,33,33,1.98,-0.1505293333333324,0.8850324999999999,-0.0015159833333332,-0.0002687333333332
34,34,34,2.04,-0.0788551666666665,0.9013341666666668,-0.0015317166666665,-0.0001075499999999
35,35,35,2.1,0.023023333333334298,0.8286079999999996,-0.0013953833333332,0.0001052999999999
36,36,36,2.16,0.1082366666666664,0.7694114999999999,-0.0012991166666665,0.0002352166666665
37,37,37,2.22,0.12460749999999979,0.6953236666666667,-0.0011745833333332,0.0002559666666665
38,38,38,2.28,0.2571446666666666,0.7187635000000001,-0.0012039666666664,0.0005167833333332
39,39,39,2.34,0.6395403333333333,0.5964513333333332,-0.0010104833333332,0.0011206999999998
40,40,40,2.4,0.8712926833333337,0.49530049999999987,-0.0008385333333331,0.0015138666666665
41,41,41,2.46,1.1693773333333337,0.3715146666666665,-0.0006475999999999,0.0019579999999998
42,42,42,2.52,1.0415987166666667,0.20045099999999988,-0.0003187666666665,0.0018532499999998
43,43,43,2.58,0.9427820000000005,0.0676498333333333,-5.649999999997621e-05,0.0017918999999998
44,44,44,2.64,0.9028921833333333,0.0624013333333332,-9.36499999999644e-05,0.0015821666666665
45,45,45,2.7,0.6635342999999994,0.15450466666666668,-0.0002665666666665,0.0011261833333332
46,46,46,2.76,0.6108816666666671,0.2789024999999999,-0.0004561333333332,0.0011070833333332
47,47,47,2.82,0.8685094333333337,0.4422439999999999,-0.0007297499999998,0.0015659833333332
48,48,48,2.88,1.2497638333333336,0.39906866666666657,-0.0006760666666665,0.0021545166666665
49,49,49,2.94,1.7548188333333337,0.28332233333333323,-0.0004663666666665,0.0030557666666665
50,50,50,3.0,2.1807326666666667,0.12414183333333328,-0.0002062666666665,0.0037454999999998
51,51,51,3.06,2.2834891666666675,0.010987999999999998,-1.0150000000000004e-05,0.0039299333333332
52,52,52,3.12,2.2296511666666667,-0.040256999999999904,5.31166666666e-05,0.0037608833333332
53,53,53,3.18,1.6737615500000005,0.07360266666666669,-0.0001037833333332,0.0029287833333332
54,54,54,3.24,1.2437568333333333,0.04502749999999999,-2.13999999999726e-05,0.0022960999999998
55,55,55,3.3,1.154227416666666,-0.029747333333333306,5.518333333329999e-05,0.0019851666666665
56,56,56,3.36,0.7326790833333338,0.06583750000000009,-0.0001056999999999,0.0012724333333332
57,57,57,3.42,0.6348616666666672,0.0727270000000002,-0.0001117833333332,0.0011223499999998
