,Unnamed: 0,Time,Mx,My,CoPx,CoPy
0,0,0.0,-0.1611210000000001,0.0850479999999999,0.0,0.0
1,1,0.06,-0.268404666666667,0.3200894999999999,-0.0003748,-0.00022921666666660004
2,2,0.12,-0.3384703333333336,0.4910721666666667,-0.0006364,-0.00040983333333330005
3,3,0.18,-0.3021951666666674,0.9468563333333332,-0.0014103833333333,-0.0003165333333333
4,4,0.24,0.2136476666666663,1.2127891666666666,-0.0018535666666667,0.0005425833333331999
5,5,0.3,0.8355356666666663,1.471777,-0.0022929333333333,0.0015979499999998
6,6,0.36,1.2524493333333333,1.6338663333333334,-0.0025714333333333,0.0023132833333331998
7,7,0.42,1.2005698333333328,1.628784666666666,-0.0025826833333333,0.0022746333333332003
8,8,0.48,0.802040833333333,1.4045034999999997,-0.0021906499999999997,0.0015669166666665
9,9,0.54,-0.2186783333333337,1.2313450000000004,-0.0018810666666667002,-0.0001879666666667
10,10,0.6,-1.004050833333334,1.2099435,-0.0018651,-0.0014541
11,11,0.66,-1.4893578333333335,1.216970666666667,-0.0018737666666667002,-0.00227255
12,12,0.72,-2.273694166666667,1.3215008333333331,-0.0020474833333334,-0.0035861
13,13,0.78,-3.082048166666667,1.3269643333333334,-0.0020474333333334,-0.0049566666666666
14,14,0.84,-3.8916171666666672,1.4049481666666666,-0.0021862666666667,-0.0062930833333333
15,15,0.9,-4.2962525,1.5840573333333332,-0.0024866333333333,-0.0069673666666665995
16,16,0.96,-4.3365808333333336,1.9577088333333337,-0.0031055666666667,-0.0070453833333333
17,17,1.02,-4.435944500000001,2.413859666666667,-0.0038700499999999994,-0.0072077
18,18,1.08,-4.804672166666667,2.807884,-0.004532333333333301,-0.0078183333333333
19,19,1.14,-5.063872333333334,3.1226135,-0.0050529,-0.0082603333333333
20,20,1.2,-5.621723833333333,3.656471833333333,-0.005923,-0.0092244
21,21,1.26,-6.536338333333333,4.1306408333333335,-0.0067661166666667,-0.0106852166666666
22,22,1.32,-7.142178166666668,4.6560715,-0.0076252333333334,-0.0117228499999999
23,23,1.38,-7.484974333333333,4.947239166666667,-0.008103233333333399,-0.012306166666666599
24,24,1.44,-7.870518,5.219859999999999,-0.0085497333333334,-0.0129602666666666
25,25,1.5,-8.509723833333334,5.254737500000001,-0.008632649999999999,-0.0140035
26,26,1.56,-8.993517500000001,5.119044333333332,-0.0084013666666667,-0.0148167166666666
27,27,1.62,-8.87650316666667,4.890127000000001,-0.0080105333333334,-0.0146292499999999
28,28,1.68,-8.6267225,4.601910500000002,-0.007528600000000001,-0.0142119333333333
29,29,1.74,-8.347572666666666,4.2899840000000005,-0.00700435,-0.0137484333333333
30,30,1.8,-8.277156666666666,3.912664833333333,-0.0063721,-0.0136323833333333
31,31,1.86,-8.021904833333334,3.691207666666668,-0.005995983333333401,-0.0132129833333333
32,32,1.92,-7.769828666666667,3.642227500000001,-0.005937400000000001,-0.0127635999999999
33,33,1.98,-7.412569666666666,3.4569655,-0.0056225333333333,-0.01217215
34,34,2.04,-7.178849166666667,3.3888518333333337,-0.005498950000000001,-0.01179385
35,35,2.1,-6.893941999999999,3.2889418333333333,-0.0053409,-0.0113056666666666
36,36,2.16,-6.232903500000002,3.228468666666666,-0.00522375,-0.0102228999999999
37,37,2.22,-5.246028833333335,2.9807076666666674,-0.0048130833333334,-0.0085689166666666
38,38,2.28,-4.1004933333333335,2.8386489999999998,-0.0045757833333334,-0.0066540166666666
39,39,2.34,-3.0154885000000005,2.590779333333333,-0.0041744166666667,-0.0048178
40,40,2.4,-2.385505666666667,2.3203205,-0.0037212166666667,-0.0037659333333333
41,41,2.46,-1.8803576666666677,2.197938333333333,-0.0035070333333333,-0.0029403833333332997
42,42,2.52,-1.7188036666666668,2.0572353333333337,-0.0032687833333332997,-0.0026764166666666004
43,43,2.58,-1.9604470000000007,1.7419846666666667,-0.002768,-0.0030264833333333
44,44,2.64,-2.3607751666666674,1.5102263333333334,-0.0023599666666667,-0.0037383166666665997
45,45,2.7,-3.2446795,1.2296581666666668,-0.0018909666666667,-0.00521575
46,46,2.76,-3.684940166666667,1.1265798333333337,-0.0017177666666667,-0.0059534833333333
47,47,2.82,-3.5058928333333346,1.1247623333333332,-0.00171725,-0.0056488833333333
48,48,2.88,-3.0099010000000006,1.1676879999999998,-0.0017862000000000002,-0.00482585
49,49,2.94,-2.703087833333334,1.0663821666666669,-0.00161745,-0.0043115833333333
50,50,3.0,-2.3648965,0.8678706666666666,-0.0012840166666667002,-0.0037500833333332997
51,51,3.06,-2.494850833333333,0.7140948333333331,-0.0010306,-0.00395915
52,52,3.12,-2.773226333333334,0.5822230000000003,-0.0008041333333332999,-0.0044382166666665996
53,53,3.18,-3.3454761666666664,0.6946698333333333,-0.0009940666666667002,-0.0053903
54,54,3.24,-3.555595333333334,0.8567088333333336,-0.00128745,-0.0056935833333333
55,55,3.3,-3.002091333333334,1.1316510000000002,-0.0017279833333333002,-0.0048085333333333
56,56,3.36,-2.899076000000001,1.3423089999999998,-0.0020783666666667,-0.0046399666666666
57,57,3.42,-2.824989666666667,1.6283236666666665,-0.0025529666666667,-0.00452335
58,58,3.48,-2.710308166666666,1.9414418333333328,-0.0030907666666666997,-0.0043032
59,59,3.54,-2.3652100000000003,2.1884466666666667,-0.0034925666666667,-0.0037481166666665997
60,60,3.6,-2.247557833333333,2.357940666666667,-0.0037732833333334,-0.0035563833333333
61,61,3.66,-1.9116568333333328,2.42293,-0.0038867666666666995,-0.0029855000000000003
62,62,3.72,-1.6221636666666666,2.387502333333333,-0.0038196166666667,-0.0025168166666666002
63,63,3.78,-1.3532566666666674,2.2577855,-0.00360255,-0.0020683333333332997
64,64,3.84,-1.653142666666667,2.051648166666667,-0.0032722333333333,-0.0025407499999999996
65,65,3.9,-2.1252370000000003,1.881606166666667,-0.00300515,-0.00329485
66,66,3.96,-2.7960415000000007,1.7467208333333335,-0.0027508833333332997,-0.00447455
67,67,4.02,-3.262691,1.754042666666667,-0.0027703666666667,-0.0052406
68,68,4.08,-3.3115986666666672,1.8045693333333337,-0.0028516833333333,-0.0053282
69,69,4.14,-3.3949270000000005,1.8329138333333328,-0.0028964666666667,-0.0054729333333332995
70,70,4.2,-3.3645843333333336,1.7776738333333335,-0.0028048833333333997,-0.0054204333333333
71,71,4.26,-3.387200666666668,1.8034425,-0.0028511166666667,-0.0054523166666666
72,72,4.32,-3.389812666666668,1.7253095000000005,-0.00270515,-0.0054861
73,73,4.38,-3.3444155,1.6801475,-0.0026303999999999998,-0.0054090166666665995
74,74,4.44,-3.601336166666667,1.5937915000000002,-0.00250675,-0.0057986499999999
75,75,4.5,-3.8146711666666673,1.6687265000000002,-0.0026384,-0.00614305
76,76,4.56,-3.8859301666666672,1.7024828333333335,-0.0026673166666667,-0.00631415
77,77,4.62,-4.183391166666668,1.6350466666666668,-0.0025736833333333997,-0.0067756666666666
78,78,4.68,-4.099212833333334,1.6539910000000002,-0.00259855,-0.0066474166666666
79,79,4.74,-3.6567281666666673,1.7098240000000002,-0.0026930166666667,-0.0059056333333333
80,80,4.8,-3.3420308333333337,1.8573715,-0.0029451333333332997,-0.0053691333333333
81,81,4.86,-3.5946378333333326,1.9728873333333332,-0.0031294,-0.0058080833333333
82,82,4.92,-4.009715166666667,2.085982,-0.0033208833333333,-0.0064974166666666
83,83,4.98,-4.332705833333333,2.171944666666666,-0.0034519833333333,-0.0070590666666666
84,84,5.04,-4.541395500000001,2.209520166666666,-0.0035333666666666997,-0.0073755833333333
85,85,5.1,-4.337048833333333,2.129882333333333,-0.0034018166666667,-0.0070315333333333
86,86,5.16,-3.8363901666666673,2.090742,-0.0033204166666667,-0.0062227333333333
87,87,5.22,-3.378243499999999,2.039077333333334,-0.0032456499999999997,-0.0054358833333333
88,88,5.28,-2.7002425000000003,2.195100833333333,-0.0035113666666667,-0.0042931666666666
89,89,5.34,-2.200695333333334,2.300435166666666,-0.0036940666666667,-0.0034450666666665996
90,90,5.4,-2.1019995,2.344486166666667,-0.0037545333333332998,-0.0033057833333333
91,91,5.46,-2.143673,2.3660965,-0.0037857,-0.003385
92,92,5.52,-2.393553333333334,2.4880758333333333,-0.0039945166666667,-0.0037932166666666
93,93,5.58,-2.4586550000000003,2.437699833333333,-0.00390415,-0.0039135166666666
94,94,5.64,-2.629944833333333,2.437038833333333,-0.0039245,-0.0041599333333332995
95,95,5.7,-2.7732805000000007,2.350663666666667,-0.0037643333333334003,-0.0044287499999999995
96,96,5.76,-2.9380863333333336,2.2209171666666667,-0.0035407833333333,-0.00471675
97,97,5.82,-3.216984333333334,2.206179333333333,-0.0035393833333333,-0.0051397833333332995
98,98,5.88,-3.2986935,2.238383,-0.0035546166666666997,-0.0053475166666666
99,99,5.94,-3.4192928333333343,2.1396513333333336,-0.0034183666666667,-0.0054958666666666
100,100,6.0,-3.320675166666667,2.1898923333333333,-0.0034984833333333,-0.0053384999999999995
101,101,6.06,-3.191343333333335,2.2591815,-0.0036014666666667,-0.0051461
102,102,6.12,-3.0432123333333334,2.242329,-0.003575,-0.0048954333333333
103,103,6.18,-2.912896833333334,2.064534833333333,-0.0032818166666667,-0.0046701333333333
104,104,6.24,-2.724189,2.015732333333333,-0.00318855,-0.0043777666666665995
105,105,6.3,-2.6171711666666675,1.9419643333333327,-0.0031082666666667,-0.0041146333333333
106,106,6.36,-2.4731701666666672,1.7652793333333334,-0.00278505,-0.0039288666666666
107,107,6.42,-2.3652535,1.6365636666666667,-0.0025646833333333,-0.00375905
108,108,6.48,-2.1972036666666668,1.5945505000000002,-0.0024996833333334,-0.00346725
109,109,6.54,-1.9772815000000004,1.4195804999999997,-0.0022172333333334,-0.0030783166666665997
110,110,6.6,-1.5039553333333335,1.36082,-0.0021118833333333997,-0.0023023833333333
111,111,6.66,-1.174807666666667,1.2808516666666667,-0.0019794,-0.0017493666666666002
112,112,6.72,-1.0178078333333342,1.0798601666666665,-0.0016334000000000001,-0.0015101166666666001
113,113,6.78,-0.9917565000000004,0.9609318333333337,-0.0014479500000000001,-0.0014350833333333
114,114,6.84,-1.004520833333334,0.9033583333333332,-0.0013359166666667,-0.0014939333333333
115,115,6.9,-1.1659751666666665,1.0885096666666667,-0.0016683666666667,-0.0017101833333333
116,116,6.96,-1.175846666666667,1.1592344999999995,-0.0017756500000000001,-0.0017518666666666
117,117,7.02,-1.3529743333333333,1.3439213333333333,-0.00207945,-0.0020593499999999997
118,118,7.08,-1.2609626666666676,1.3149163333333334,-0.0020312666666667,-0.0019049666666665999
119,119,7.14,-0.8792833333333334,1.2358466666666668,-0.0018972666666667002,-0.0012711666666666
120,120,7.2,-0.2603641666666669,1.1982173333333332,-0.0018397166666667003,-0.00022405
121,121,7.26,0.2842656666666661,0.9530366666666668,-0.0014251333333334,0.0006745499999998
122,122,7.32,0.8983159999999999,1.1134011666666668,-0.0016927833333333,0.0016997833333332
123,123,7.38,0.9395123333333332,1.2405766666666669,-0.0019158000000000003,0.0017949666666665
124,124,7.44,1.096866833333333,1.4006053333333328,-0.0021698,0.0020241166666665
125,125,7.5,1.1134641666666665,1.6453311666666663,-0.0025752333333333,0.0020432666666665
126,126,7.56,1.064097,1.7970675000000005,-0.0028660333333334,0.0020503499999998
127,127,7.62,1.3443513333333328,1.823541,-0.0028686166666666998,0.0024191166666664996
128,128,7.68,1.4604713333333332,1.842580166666667,-0.0029070333333334,0.0026285833333332
129,129,7.74,1.488781666666666,1.788560166666667,-0.0028288833333334,0.0027054666666665
130,130,7.8,1.6992178333333328,1.7494811666666663,-0.0027606333333333,0.0030503833333332
131,131,7.86,1.9444045,1.5432548333333334,-0.00242595,0.0034856833333332003
132,132,7.92,1.980656833333333,1.354191666666667,-0.0020980333333334,0.0035160333333331996
133,133,7.98,2.1567318333333327,1.188464666666667,-0.00180645,0.0037713499999998
134,134,8.04,2.333315666666666,1.1103345000000002,-0.0016894166666667002,0.0041027999999998
135,135,8.1,2.446197333333333,0.9195955,-0.0013871500000000002,0.0043371333333332
136,136,8.16,2.7820599999999995,0.5998703333333335,-0.00082915,0.0048322666666665
137,137,8.22,2.585330666666666,0.3064280000000001,-0.00036568333333339995,0.0045838333333332
138,138,8.28,2.774227666666666,0.107571,4.1499999999999925e-06,0.0047848333333332
139,139,8.34,3.028342666666666,-0.3327708333333332,0.0007232666666665,0.0052625333333332
140,140,8.4,3.4093625,-0.8034266666666668,0.0015111499999997998,0.005893466666666501
141,141,8.46,3.8502806666666656,-1.2353158333333334,0.0022209666666665,0.0066782999999998
142,142,8.52,4.143046999999999,-1.7318816666666663,0.0030590499999998003,0.0071352999999998
143,143,8.58,3.9604485,-2.040918833333333,0.0035734833333331,0.0068400999999998005
144,144,8.64,4.010916833333333,-2.4025371666666677,0.0041929833333331995,0.0068522166666665
145,145,8.7,4.0107368333333335,-2.423803,0.0042220166666665,0.0068844833333332
146,146,8.76,4.420491999999999,-2.638704666666668,0.0045783333333332,0.0075846333333332
147,147,8.82,5.523097833333334,-3.108962666666667,0.0053512166666665,0.0095013999999999
148,148,8.88,7.2056245,-3.4960111666666664,0.006017816666666499,0.0121884333333332
149,149,8.94,8.313221833333333,-3.8955643333333336,0.0066695999999998,0.014158816666666501
150,150,9.0,8.813170833333334,-4.250952333333333,0.0072656333333332,0.0149821499999999
151,151,9.06,9.183697499999996,-4.6744018333333335,0.0079764166666665,0.015578933333333201
152,152,9.12,8.806943666666665,-4.786383666666667,0.0081639499999998,0.0149456499999999
153,153,9.18,7.915741166666667,-4.520378833333334,0.0077173666666665,0.0134730833333332
154,154,9.24,7.495775833333334,-4.117889,0.007048133333333199,0.0127335666666665
155,155,9.3,6.668820666666666,-3.1876463333333334,0.0054848166666665,0.0114098166666665
156,156,9.36,5.837853999999998,-2.1462496666666677,0.0037527333333331,0.0099662833333332
157,157,9.42,4.830664166666665,-1.225433166666667,0.0022090833333331,0.0082971666666665
158,158,9.48,4.637902999999999,-0.7417816666666668,0.0014145333333331,0.0079231333333332
159,159,9.54,4.5183635,-0.6675256666666667,0.0012788999999998,0.0077667166666665005
160,160,9.6,4.470663,-0.8537813333333334,0.0015918666666665,0.0076804166666665005
161,161,9.66,4.170672,-1.506661,0.0026858833333331003,0.0071680833333332
162,162,9.72,3.551838666666666,-2.1675735,0.0037836499999998,0.0061643666666665
163,163,9.78,2.7462248333333337,-2.473968833333333,0.0042958999999998,0.0048183666666665
164,164,9.84,2.345636833333332,-2.627016833333333,0.0045543499999998,0.0041363499999999
165,165,9.9,2.4775973333333337,-2.680337,0.0046486999999998,0.0043317833333332
166,166,9.96,2.5576598333333327,-2.940751833333333,0.0050741499999998,0.0045150333333332
167,167,10.02,3.118569833333333,-2.943375500000001,0.005083749999999799,0.005426633333333201
168,168,10.08,3.1939293333333336,-2.688599666666667,0.0046490666666665,0.0055950833333332
169,169,10.14,2.894935,-2.2441703333333334,0.0039211666666665,0.0050217999999999
170,170,10.2,1.8784933333333331,-1.6789023333333335,0.0029582166666665003,0.0033981833333332004
171,171,10.26,1.78199,-1.2747511666666669,0.0023008833333331,0.0031667999999997996
172,172,10.32,2.4378993333333336,-0.9006186666666666,0.0016813166666665,0.0042436999999998
173,173,10.38,3.581411666666667,-0.6759109999999997,0.0012878499999998,0.0062182999999998
174,174,10.44,3.8584316666666663,-0.3581965,0.0007388166666665,0.0067420833333332
175,175,10.5,2.3266513333333325,-0.1314793333333333,0.00039409999999979995,0.0040675499999999
176,176,10.56,0.5953274999999998,0.0260616666666667,0.00011433333333323825,0.0012216333333332
177,177,10.62,-0.2577681666666668,0.3002601666666667,-0.00033768333333329995,-0.00022153333333330003
178,178,10.68,-1.3266108333333335,0.6957175000000003,-0.0009957000000000002,-0.0020164166666666004
179,179,10.74,-2.176131166666667,0.7904596666666668,-0.0011371,-0.0034747666666666
180,180,10.8,-2.293769833333334,0.4805184999999999,-0.0006388,-0.0036251333333333
181,181,10.86,-1.2554898333333335,-0.0193186666666666,0.0001963166666665583,-0.00189
182,182,10.92,0.3857229999999997,-0.5333551666666666,0.0010631166666665,0.0008309833333332
183,183,10.98,1.4815859999999994,-0.9529209999999998,0.0017507333333330998,0.0027078666666665004
184,184,11.04,2.741681,-1.1341285,0.0020572833333331,0.0048024166666665
185,185,11.1,3.5966788333333333,-1.1414068333333334,0.0020601166666665,0.0062678333333332
186,186,11.16,4.069390833333333,-0.8784113333333333,0.0016367333333330999,0.006997166666666501
187,187,11.22,3.004368333333333,-0.3995579999999998,0.0008296833333331001,0.0052389333333332
188,188,11.28,2.4751978333333327,-0.1623708333333333,0.00044321666666649997,0.0043219833333332
189,189,11.34,1.0835748333333328,0.1838396666666666,-0.0001612166666667,0.0020726166666665
190,190,11.4,-0.0293820000000003,0.4593851666666666,-0.0005731166666667,8.011666666669998e-05
191,191,11.46,-1.845933833333334,0.6880900000000001,-0.0010047333333334,-0.0028332666666665996
192,192,11.52,-1.963835,0.8541146666666666,-0.0012700333333333,-0.0030590833333333
193,193,11.58,-2.4123198333333327,1.0125713333333333,-0.0015225333333333002,-0.0038366833333333
194,194,11.64,-3.4262575000000006,0.9994291666666668,-0.00150515,-0.005521433333333299
195,195,11.7,-3.635317333333333,0.7207735,-0.0010543166666667002,-0.00583905
196,196,11.76,-3.853850833333334,0.5847853333333336,-0.00081,-0.0062406333333333
197,197,11.82,-4.420896166666668,0.6117325000000001,-0.0008606666666667,-0.007176449999999899
