,Time,Mx,My,CoPx,CoPy
0,0.0,-0.09166583333333378,0.006617833333333475,-1.193333333333166e-05,-0.00014066666666661307
1,0.06,-0.36464083333333386,-0.04024883333333313,6.234999999998668e-05,-0.000547416666666575
2,0.12,-0.4856228333333339,-0.10391466666666643,0.00015989999999997505,-0.0007276999999999035
3,0.18,-0.9049561666666672,-0.05336750000000001,7.959999999998018e-05,-0.0013626499999999082
4,0.24,-1.4400905000000006,0.04046066666666667,-5.798333333332321e-05,-0.0021643833333332483
5,0.3,-1.8229301666666669,0.056505333333333525,-8.118333333330165e-05,-0.00273959999999991
6,0.36,-2.0939161666666672,-0.010499833333333231,1.9249999999999973e-05,-0.0031477166666665844
7,0.42,-2.3665835000000004,-0.046255166666666354,6.794999999999498e-05,-0.003561833333333252
8,0.48,-2.646378000000001,-0.012466499999999704,1.9783333333333487e-05,-0.003980849999999907
9,0.54,-2.7090598333333333,-0.013461999999999837,2.218333333333359e-05,-0.004074433333333248
10,0.6,-2.4005245000000004,-0.09938266666666647,0.0001409833333332967,-0.003618083333333245
11,0.66,-1.755126833333334,-0.12560133333333298,0.00019351666666661836,-0.0026369166666665865
12,0.72,-0.7962206666666674,-0.08196349999999968,0.00014123333333330502,-0.0011817666666665704
13,0.78,0.12598499999999938,-0.18128549999999982,0.0002609166666666184,0.00017631666666668508
14,0.84,0.4355794999999994,-0.027037499999999836,3.529999999999839e-05,0.0006485999999999998
15,0.9,0.19889399999999943,0.04950016666666666,-6.744999999998173e-05,0.00030605000000000183
16,0.96,-0.34557816666666724,0.11468800000000015,-0.00017596666666660834,-0.0005241166666665667
17,1.02,-0.5630351666666671,0.07033283333333343,-9.581666666664653e-05,-0.0008378166666665684
18,1.08,-0.914689333333334,-0.02513399999999983,4.0816666666663406e-05,-0.0013736999999999033
19,1.14,-1.3400076666666674,-0.04415766666666646,6.216666666665504e-05,-0.0020203499999999117
20,1.2,-1.9261218333333336,-0.015730833333333114,2.5450000000000066e-05,-0.002896583333333258
21,1.26,-2.308487333333334,0.11259250000000008,-0.00016918333333329168,-0.003473049999999925
22,1.32,-2.313845166666667,0.2871451666666667,-0.00043313333333329005,-0.0034821666666665836
23,1.38,-2.283830333333334,0.43714000000000014,-0.000655083333333285,-0.0034342833333332414
24,1.44,-2.0846236666666673,0.6173006666666669,-0.0009281499999999551,-0.003136133333333245
25,1.5,-1.5555940000000006,0.7841361666666669,-0.001177683333333288,-0.0023388166666665766
26,1.56,-1.2119005000000012,0.9625930000000001,-0.0014504333333332801,-0.0018261999999999098
27,1.62,-1.0394100000000006,1.1814783333333336,-0.001767833333333295,-0.0015540999999999134
28,1.68,-0.8211443333333339,1.3323426666666667,-0.001991499999999952,-0.0012216666666665817
29,1.74,-0.8142250000000004,1.395287,-0.0021096999999999635,-0.0012380333333332368
30,1.8,-0.7155803333333337,1.3996721666666672,-0.002114449999999942,-0.0010876499999999034
31,1.86,-0.1375960000000007,1.3366276666666663,-0.002006699999999938,-0.0002030499999999448
32,1.92,0.6363716666666661,1.2653683333333337,-0.0018993999999999515,0.0009615666666666667
33,1.98,1.148525499999999,1.1371025000000001,-0.001706816666666618,0.0017319666666666667
34,2.04,1.460215666666666,0.9702840000000003,-0.0014559499999999552,0.002200666666666627
35,2.1,1.864068166666666,0.725474666666667,-0.001092316666666615,0.002801566666666653
36,2.16,2.263022333333333,0.5213420000000003,-0.0007867833333332717,0.0033994499999999957
37,2.22,2.0304288333333327,0.41859283333333347,-0.0006259166666666351,0.003058566666666638
38,2.28,1.5963056666666662,0.48682216666666683,-0.0007336666666666184,0.0023986666666666475
39,2.34,0.9169976666666659,0.5767905,-0.0008641499999999547,0.00138285
40,2.4,0.1754738333333329,0.5270968333333335,-0.0007939999999999514,0.00026183333333333354
41,2.46,-0.3663146666666672,0.4829048333333335,-0.0007379166666666182,-0.0005639666666665717
42,2.52,-1.1773271666666674,0.48687650000000016,-0.0007231666666666151,-0.0017630666666665783
43,2.58,-1.5012180000000006,0.568623666666667,-0.0008438499999999498,-0.0022485166666665933
44,2.64,-1.410961333333334,0.7391156666666667,-0.0011209999999999465,-0.002132116666666584
45,2.7,-1.2525250000000008,0.8932721666666669,-0.001342483333333295,-0.0018836166666665734
46,2.76,-0.5559135000000005,0.8204668333333335,-0.0012348999999999436,-0.0008378333333332349
47,2.82,0.09222549999999928,0.6740615000000001,-0.0010078833333332883,0.00014496666666668015
48,2.88,0.344132666666666,0.5428210000000001,-0.00081306666666661,0.0005209166666666666
49,2.94,0.06700583333333279,0.5146346666666667,-0.0007740999999999499,9.996666666668845e-05
50,3.0,-0.5562095000000006,0.49368666666666683,-0.00074539999999994,-0.0008406166666665699
51,3.06,-1.1171936666666675,0.4329411666666669,-0.0006509166666666151,-0.001680916666666571
52,3.12,-1.736808333333334,0.3060893333333334,-0.00046253333333327835,-0.0026152166666665766
53,3.18,-1.993303666666667,0.13259300000000032,-0.0001927999999999433,-0.0029938166666665794
54,3.24,-1.828314333333334,-0.08336549999999998,0.00012496666666665172,-0.0027512999999999284
55,3.3,-1.468970333333334,-0.35872816666666646,0.0005393999999999534,-0.0022104833333332517
56,3.36,-0.8350465000000004,-0.5798488333333331,0.0008678499999999549,-0.0012607499999999082
57,3.42,-0.11317566666666738,-0.7095821666666665,0.0010570833333332984,-0.00018099999999994312
58,3.48,0.15354333333333275,-0.5682205000000001,0.0008738333333332883,0.00024943333333333334
59,3.54,0.26252199999999937,-0.4907266666666663,0.0007388999999999499,0.00039469999999999994
60,3.6,0.3335353333333327,-0.3926979999999996,0.0005821166666666132,0.0004921666666666667
61,3.66,0.3922361666666661,-0.17957666666666647,0.0002784333333332933,0.0005981833333333332
62,3.72,0.5653279999999995,-0.007641833333333026,1.0050000000003524e-05,0.0008477833333333332
63,3.78,0.6854344999999993,0.15084033333333333,-0.0002265666666666017,0.0010306166666666668
64,3.84,0.7233303333333327,0.32184483333333347,-0.00047943333333326494,0.0010927333333333332
65,3.9,0.8449078333333329,0.4212946666666667,-0.0006373499999999398,0.0012659166666666663
66,3.96,1.1463689999999993,0.5549626666666668,-0.0008368166666666183,0.0017210166666666667
67,4.02,1.5656833333333324,0.645168,-0.0009664999999999517,0.002359533333333315
68,4.08,1.8199461666666659,0.8366353333333334,-0.0012561499999999583,0.0027403666666666374
69,4.14,1.6471491666666662,1.0282568333333335,-0.0015464333333332636,0.0024775333333333016
70,4.2,1.3454291666666658,1.1921943333333336,-0.0017914333333332898,0.002025833333333333
71,4.26,0.9194686666666659,1.346291166666667,-0.0020236333333332767,0.0013842666666666668
72,4.32,0.042145666666666,1.5190753333333338,-0.002288516666666614,5.8233333333368445e-05
73,4.38,-0.7574693333333337,1.601874166666667,-0.0024136499999999595,-0.0011451999999999081
74,4.44,-1.162712666666667,1.6067736666666668,-0.0024050166666666245,-0.0017363166666665801
75,4.5,-1.3605170000000006,1.4346218333333336,-0.0021532499999999456,-0.0020420166666665885
76,4.56,-1.591849833333334,1.2221093333333335,-0.001841516666666622,-0.002398549999999909
77,4.62,-1.7292300000000007,1.0401396666666671,-0.0015664499999999471,-0.0026037333333332443
78,4.68,-1.6507076666666671,0.8663825000000002,-0.0013023499999999452,-0.0024831166666665736
79,4.74,-1.5829683333333338,0.719220666666667,-0.0010730833333332734,-0.0023735833333332467
80,4.8,-1.554430833333334,0.5569915000000003,-0.0008352666666666101,-0.0023365666666665718
81,4.86,-1.4477653333333338,0.4239080000000001,-0.0006385499999999584,-0.0021796999999999164
82,4.92,-1.4312958333333339,0.336236666666667,-0.0005055666666666015,-0.0021536833333332533
83,4.98,-1.550492833333334,0.286424666666667,-0.0004305833333332767,-0.002332549999999911
84,5.04,-1.7797255000000007,0.21417266666666687,-0.00032368333333329663,-0.0026792999999999123
