,Unnamed: 0.1,Unnamed: 0,Time,Mx,My,CoPx,CoPy
0,0,0,0.0,0.0,0.0,0.0,0.0
1,1,1,0.06,-0.17223866666666654,-0.0910163333333332,0.0001486333333332,-0.0002491166666666
2,2,2,0.12,0.8163750000000003,-0.1702281666666666,0.0002657499999999,0.0012359166666665
3,3,3,0.18,2.490148833333334,-0.24250349999999998,0.0003684833333333,0.0037470166666665
4,4,4,0.24,4.187426333333334,-0.4300983333333331,0.0006462499999999,0.0062928999999998
5,5,5,0.3,5.5898710000000005,-0.7187735,0.0010898499999999,0.0084147999999998
6,6,6,0.36,7.236645333333334,-0.8844873333333334,0.0013348999999999,0.0108844833333331
7,7,7,0.42,7.615443500000001,-0.7501468333333334,0.0011340666666666,0.0114558166666665
8,8,8,0.48,6.479963333333334,-0.4042908333333335,0.0006099333333332,0.0097426333333332
9,9,9,0.54,3.9989798333333337,0.1228601666666666,-0.0001920666666666,0.0059999833333331
10,10,10,0.6,0.3025865000000002,0.7483139999999999,-0.0011115833333331,0.0004676999999999
11,11,11,0.66,-1.6300241666666673,1.1349601666666667,-0.0017049833333331,-0.002449
12,12,12,0.72,-2.4571436666666666,1.2198298333333333,-0.0018314499999998,-0.00369185
13,13,13,0.78,-2.667372500000001,1.3775114999999998,-0.0020575833333331,-0.0040009333333334
14,14,14,0.84,-2.0747924999999996,1.4116013333333333,-0.0021082166666665,-0.0031087666666667
15,15,15,0.9,-0.8558184999999995,1.3522215000000002,-0.0020251666666665,-0.0012799333333333
16,16,16,0.96,0.762841666666667,1.3690991666666665,-0.0020492333333331,0.0011557666666665
17,17,17,1.02,2.1223994999999998,1.3088338333333334,-0.0019654999999998,0.0031919999999998
18,18,18,1.08,3.3043510000000005,1.2393256666666665,-0.0018538166666665,0.0049788333333331
19,19,19,1.14,4.1747803333333335,1.3556590000000002,-0.0020299999999998,0.0062861999999998
20,20,20,1.2,4.429228166666666,1.4800293333333332,-0.0022154999999998,0.0066713333333331
21,21,21,1.26,3.468771,1.6723055000000002,-0.0025090999999998,0.0052198499999997
22,22,22,1.32,2.2891473333333336,1.643594666666667,-0.0024633999999998,0.0034495999999998
23,23,23,1.38,1.2129181666666669,1.5649078333333337,-0.0023475499999998,0.0018284833333331
24,24,24,1.44,0.5183996666666669,1.677253166666667,-0.0025251166666665,0.0007742499999999
25,25,25,1.5,0.21475566666666707,1.8636650000000006,-0.0027885999999998,0.0003364666666666
26,26,26,1.56,0.10282616666666683,2.001681833333333,-0.0029861833333331,0.0001793833333333
27,27,27,1.62,-0.3634721666666664,2.0312903333333323,-0.0030616333333331,-0.0005552166666667
28,28,28,1.68,-2.867427333333334,2.4251578333333326,-0.0036503499999998,-0.0043147333333334
29,29,29,1.74,-4.497349333333334,2.7849134999999996,-0.0041763333333331,-0.0067548833333334
30,30,30,1.8,-3.875218666666667,2.6359178333333335,-0.0039623499999998,-0.0058245833333334
31,31,31,1.86,-2.720560833333333,2.204763,-0.0033008999999998,-0.0040797000000001
32,32,32,1.92,-2.477466166666666,1.821512166666667,-0.0027313666666665,-0.0037189833333334
33,33,33,1.98,-3.6843815000000006,1.4357210000000002,-0.0021674999999998,-0.0055419333333334
34,34,34,2.04,-5.3163548333333335,1.1505853333333333,-0.0017177333333331,-0.00798745
35,35,35,2.1,-5.178285000000002,0.7005835,-0.0010390666666665,-0.0077793333333333
36,36,36,2.16,-3.920305833333333,0.1868053333333334,-0.0002874499999998,-0.0058941666666667
37,37,37,2.22,-2.1389210000000003,-0.2625474999999999,0.0004152833333332,-0.0032024
38,38,38,2.28,0.01125333333333367,-0.9001068333333333,0.0013743666666666,3.313333333330006e-05
39,39,39,2.34,2.3414263333333336,-1.5498238333333334,0.0023332499999999,0.0035224999999998
40,40,40,2.4,3.1322471666666676,-1.8625475000000002,0.0027957666666666,0.0047040666666665
41,41,41,2.46,1.7190158333333332,-1.8618911666666667,0.0028133499999999,0.0025961833333331
42,42,42,2.52,0.12427533333333357,-1.7153074999999998,0.0025859999999999,0.00019265
43,43,43,2.58,-0.35080799999999956,-1.4676710000000002,0.0022051666666666,-0.0005276166666667
44,44,44,2.64,-0.9414249999999996,-1.1845171666666663,0.0017735499999999,-0.0014192833333334
45,45,45,2.7,-2.3955483333333336,-0.6905475000000001,0.0010384999999999,-0.0035998333333334
46,46,46,2.76,-3.896928000000001,-0.1838183333333332,0.0002886166666666,-0.0058524000000001
47,47,47,2.82,-4.578747166666666,0.2198043333333331,-0.0003203333333331,-0.0068781833333334
48,48,48,2.88,-5.284001166666666,0.698901,-0.0010562999999998,-0.0079429666666666
49,49,49,2.94,-6.011049833333332,1.074831,-0.0016018333333331,-0.0090320166666667
50,50,50,3.0,-5.471754666666666,1.3046626666666667,-0.0019477999999998,-0.0082208000000001
51,51,51,3.06,-4.341729000000001,1.4011826666666671,-0.0021001166666665,-0.0065228666666667
52,52,52,3.12,-3.0997465,1.4477968333333338,-0.0021608333333331,-0.0046498333333334
53,53,53,3.18,-2.2665396666666666,1.4453741666666668,-0.0021693499999998,-0.0034044500000001
54,54,54,3.24,-2.079916333333333,1.5144078333333333,-0.0022748999999998,-0.0031252500000001
55,55,55,3.3,-2.4877409999999993,1.6324615000000002,-0.0024563999999998,-0.00374055
56,56,56,3.36,-3.5920743333333327,1.8642290000000001,-0.0027916333333331,-0.0053935166666667
57,57,57,3.42,-3.760694833333334,1.8847363333333333,-0.0028209166666665,-0.0056461333333334
58,58,58,3.48,-3.8629746666666662,1.8549298333333333,-0.0027872333333331,-0.0058054500000001
