,Time,Mx,My,CoPx,CoPy
0,0.0,-0.2128535000000009,-0.004611999999999886,7.899999999997737e-06,-0.00038351666666658135
1,0.06,-0.436827833333334,-0.056366833333333186,9.47833333332946e-05,-0.000766283333333235
2,0.12,-0.5006261666666675,-0.08065549999999982,0.00014731666666659658,-0.0009098999999999066
3,0.18,-0.970373000000001,-0.004202666666666531,1.5099999999999373e-05,-0.0017790666666665685
4,0.24,-1.6923793333333343,0.06324383333333342,-0.00013388333333332858,-0.003004166666666566
5,0.3,-2.019132500000001,0.23337966666666682,-0.00042978333333332,-0.0036314833333332334
6,0.36,-1.9333291666666677,0.39735833333333354,-0.0007118833333333182,-0.003517433333333234
7,0.42,-1.516196000000001,0.5643553333333334,-0.0010262333333333116,-0.0027289499999998998
8,0.48,-0.5796873333333341,0.7352736666666667,-0.0013397666666666596,-0.00102184999999991
9,0.54,0.239695166666666,0.8111723333333336,-0.0014737833333333217,0.000451699999999997
10,0.6,0.35295383333333274,0.7422491666666668,-0.0013449166666666449,0.0006446333333333335
11,0.66,0.2667548333333327,0.6416815000000003,-0.0011650499999999952,0.0004955333333333233
12,0.72,0.2289884999999994,0.5695103333333336,-0.00103611666666666,0.00043173333333333
13,0.78,0.18656883333333318,0.5207021666666669,-0.0009502833333333251,0.00036305
14,0.84,0.20330449999999972,0.47695983333333347,-0.0008713499999999849,0.00039391666666666167
15,0.9,0.30630233333333323,0.47146850000000007,-0.0008583833333333084,0.0005713666666666649
16,0.96,0.26155266666666555,0.4527320000000001,-0.0008222333333333267,0.00048366666666666165
17,1.02,0.06270033333333223,0.46228900000000017,-0.0008409333333333268,0.00012799999999999989
18,1.08,-0.03251683333333473,0.45906000000000013,-0.0008408999999999883,-2.6633333333325908e-05
19,1.14,-0.15665266666666716,0.4415330000000001,-0.00079951666666664,-0.0002815833333332575
20,1.2,-0.5952493333333344,0.3633240000000001,-0.0006672333333333217,-0.0010470833333332433
21,1.26,-1.0181265000000008,0.3041596666666668,-0.00055456666666665,-0.0018291666666665667
22,1.32,-1.2360508333333342,0.3056913333333335,-0.000547799999999985,-0.0022516499999999
23,1.38,-1.5650988333333342,0.24797300000000017,-0.0004540999999999884,-0.0028161666666665663
24,1.44,-1.8873476666666673,0.2608936666666668,-0.0004914833333333249,-0.003359349999999901
25,1.5,-1.974939000000001,0.20660750000000014,-0.00036828333333332504,-0.003588833333333233
26,1.56,-1.9192966666666673,0.14709033333333338,-0.00026086666666665,-0.0034871999999999
27,1.62,-1.8701685000000008,0.07676666666666673,-0.00014534999999998348,-0.0033644999999999006
28,1.68,-1.8120845000000012,0.0323450000000002,-6.368333333332376e-05,-0.003262866666666567
29,1.74,-1.6997380000000004,-0.007807333333333135,8.633333333332807e-06,-0.003058466666666567
30,1.8,-1.8065015000000006,-0.016991999999999844,2.818333333333281e-05,-0.003260366666666567
31,1.86,-1.9687961666666676,-0.07475366666666652,0.000132699999999953,-0.0035536833333332336
32,1.92,-2.0478156666666676,-0.17701316666666642,0.0003185833333332417,-0.0036994999999999004
33,1.98,-2.269357500000001,-0.2231491666666665,0.00040118333333324674,-0.004097983333333233
34,2.04,-2.3825018333333343,-0.20712416666666647,0.00037031666666658834,-0.004296733333333234
35,2.1,-2.1896463333333345,-0.11605449999999976,0.00020719999999994486,-0.003952983333333234
36,2.16,-1.7976041666666673,-0.006587166666666503,8.799999999999353e-06,-0.003242533333333233
37,2.22,-1.3559693333333347,0.04485783333333333,-8.099999999999189e-05,-0.0024533333333332332
38,2.28,-1.2251025000000013,0.10260716666666676,-0.00018863333333331002,-0.0022072499999999
39,2.34,-1.2339955000000002,0.19565800000000008,-0.00035939999999999995,-0.002216383333333233
40,2.4,-1.2718955000000007,0.26094300000000015,-0.00046806666666665,-0.0023128333333332332
41,2.46,-1.4262905000000003,0.39605050000000014,-0.0007260499999999882,-0.002553283333333233
42,2.52,-1.4928566666666678,0.5604850000000001,-0.001032899999999995,-0.002648666666666567
43,2.58,-1.1831438333333344,0.6047666666666668,-0.0010968999999999933,-0.0021327833333332335
44,2.64,-0.8674455000000006,0.6849918333333335,-0.0012369333333333238,-0.0015759666666665664
45,2.7,-0.811406000000001,0.7857880000000002,-0.0014303499999999902,-0.0014441999999998997
46,2.76,-0.7934980000000009,0.8694228333333335,-0.0015814666666666617,-0.0014124333333332337
